StartDate,EndDate,Q2.1,Q2.8,Q2.14,Q117.2,Q117.3,Q117.4,Q117.5,Q117.6,Q118.3,Q118.4,Q118.1_Page Submit,Q120.3,Q120.4,Q120.5,Q120.6,Q120.7,Q120.8,Q120.9,Q120.10,Q120.11,Q120.12,Q120.13,Q120.14,Q120.15,Q120.16,Q120.17,Q120.18,Q121.1,Q122.2,Q122.3,Q124.2,Q124.3,Q124.4,Q124.5,Q124.6,Q125.1_Page Submit,Q125.3,Q125.4,Q127.3,Q127.4,Q127.5,Q127.6,Q127.7,Q127.8,Q127.9,Q127.10,Q127.11,Q127.12,Q127.13,Q127.14,Q127.15,Q127.16,Q127.17,Q127.18,Q128.1,Q129.2,Q129.3,Q131.2,Q131.3,Q131.4,Q131.5,Q131.6,Q132.1_Page Submit,Q132.3,Q132.4,Q134.3,Q134.4,Q134.5,Q134.6,Q134.7,Q134.8,Q134.9,Q134.10,Q134.11,Q134.12,Q134.13,Q134.14,Q134.15,Q134.16,Q134.17,Q134.18,Q135.1,Q136.2,Q136.3,Q138.2,Q138.3,Q138.4,Q138.5,Q138.6,Q139.1_Page Submit,Q139.3,Q139.4,Q141.3,Q141.4,Q141.5,Q141.6,Q141.7,Q141.8,Q141.9,Q141.10,Q141.11,Q141.12,Q141.13,Q141.14,Q141.15,Q141.16,Q141.17,Q141.18,Q142.1,Q143.2,Q143.3,Q144.1,Q144.2
2021-04-07 21:40:44,2021-04-07 22:26:45,1999,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ","offer interpretive context in order to frame the discussion of an experiment and its results. ",The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,4,"tongue, lightbulb, rocket, pencil",65.009,85,91,27,37,70,29,37,10,99,20,2,99,89,50,5,35,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 20:40:15,2021-03-31 22:28:57,1989,Graduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 22:19:31,2021-03-31 22:30:58,1990,Other,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:45:19,2021-04-07 22:32:16,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,130.116,6,"rat, joystick, claw, ",85,35,9,37,50,29,29,29,99,70,2,99,34,20,2,35,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:01:16,2021-04-07 22:37:54,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,plentiful,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",consciously manipulated the birds’ surroundings.,127.14,8,"circles(2), rocket, tongue, light, x, dots(2), u ",85,91,27,37,70,,,10,99,20,,99,43,45,5,50,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:04:40,2021-04-07 22:41:28,1997,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,157.682,4,"lizard, taco, circle, rocket",85,91,27,37,5,,,,99,,,99,,,,,,IM_4GYXrNOGQDOfw7c,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 22:44:57,2021-03-31 22:50:45,1995,Other,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:42:30,2021-04-07 22:51:21,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,65.009,5,"stick, mouth, crumbs, belly button,  ",85,91,27,37,70,9,10,2,99,7,20,99,21,7,50,90,,IM_3EtZRQZn7YRvniS,C,,
2021-04-07 21:41:07,2021-04-07 22:52:09,2001,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ",present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,4,"heart, tongue, ball spots, ball spots bottom, ",86.542,87,79,59,31,70,89,37,10,99,20,2,99,43,50,5,25,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:14:12,2021-04-07 22:53:58,2000,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,tested the birds’ tool-using abilities.,65.008,3,ca,85,91,27,37,34,87,45,89,37,87,77,50,27,45,93,16,,IM_0DLixbZPPzdJqGG,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:56:23,2021-04-07 22:56:14,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too much time given,Neither Easy nor Difficult
2021-04-07 19:43:40,2021-04-07 23:02:19,1999,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They modified their behavior in response to changes in their environment.,offer historical background in order to question the uniqueness of two researchers’ findings.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,65.013,3,"star, robot, heart",85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,55,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 22:00:20,2021-03-31 23:02:26,1979,Other,"Advanced degree (Master's, Doctorate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,They manufactured useful tools for finding and accessing food.,offer historical background in order to question the uniqueness of two researchers’ findings.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,130.151,4,"Tongue, rocket, dots",85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 22:20:30,2021-04-07 23:05:43,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,natural,They manufactured useful tools for finding and accessing food.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,65.013,3,"line, dot, firecracker",70,51,37,27,71,27,37,41,99,2,20,99,43,45,5,35,,IM_0pPjBTig9nlz01M,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 19:06:49,2021-04-07 23:10:22,1999,Undergraduate Student,Some college,plentiful,"They modified their behavior in response to changes in their environment. ",introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",intentionally made the birds aware of his presence.,5,"details, eyes",304.584,88,98,98,88,88,88,88,88,88,88,88,88,88,88,88,88,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 23:13:01,2021-03-31 23:13:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 11:59:15,2021-04-07 23:18:26,2002,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Easy
2021-04-07 22:34:19,2021-04-07 23:24:28,2000,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Easy
2021-03-31 23:23:14,2021-03-31 23:24:52,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:40:58,2021-04-07 23:32:17,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,presented the birds with a problem to solve.,130.024,11,"claw,heart,tongue,star,globe,taco,",,,27,37,70,,10,,99,20,2,99,43,50,5,35,,IM_0DLixbZPPzdJqGG,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 23:24:14,2021-03-31 23:38:42,1986,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:56:37,2021-04-07 23:43:10,2001,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.02,1,rocket,85,91,27,37,70,70,17,20,99,70,70,99,83,50,0,55,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:43:34,2021-04-07 23:44:06,1996,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ","offer interpretive context in order to frame the discussion of an experiment and its results. ",The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,8,"poop, reflections, eyes, rocket, eye",99.299,87,93,27,37,70,29,87,10,23,47,2,50,55,20,5,35,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:43:33,2021-04-07 23:51:44,1998,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ",introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,Zoologist Sara Shettleworth has knowledge about the intelligence of animals that proves Researcher Russel Gray wrong,intentionally made the birds aware of his presence.,2,"tongue, star",109.164,86,91,27,37,,,,,99,70,,99,,5,,,,IM_cMWMc2dWJzguIuy,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:21:01,2021-04-07 23:52:45,2000,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,87.623,5,blobs,85,91,27,37,57,2,18,5,99,28,2,99,100,100,100,100,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 22:59:07,2021-04-07 23:56:03,1999,Undergraduate Student,Bachelor's degree,edible,They manufactured useful tools for finding and accessing food.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,4,"tongue, circle, ",65.109,87,29,27,70,,,,,99,20,2,99,43,50,5,35,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 23:07:27,2021-04-08 00:00:44,2001,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Easy
2021-04-07 23:18:13,2021-04-08 00:14:20,2000,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,130.021,6,"highlight, tongue, eye, pencil tip, roc",85,10,37,57,5,91,27,2,99,29,20,99,30,97,5,35,,IM_3EtZRQZn7YRvniS,C,,
2021-03-31 23:20:53,2021-04-01 00:16:33,1971,Staff,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 23:26:57,2021-04-08 00:25:19,2000,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",consciously manipulated the birds’ surroundings.,130.123,7,"scales, heart, rocket, lizard, earth, pencil, claw",85,91,27,37,70,29,87,10,99,20,2,99,45,10,5,50,,IM_0P8tQUyblY1MVhQ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 23:06:28,2021-04-08 00:27:36,2001,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,111.163,0,count find any lol,85,91,27,37,70,29,87,10,99,1,26,1,3,24,23,29,,IM_3EtZRQZn7YRvniS,B,,
2021-04-07 20:26:18,2021-04-08 00:31:39,1998,Undergraduate Student,No college,plentiful,They ignored the actions they saw performed around them.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The figurative language employed by these scientists implies a fundamentally riveting reading,tested the birds’ tool-using abilities.,5,"tooth, reflection, heart spots, star mouth, lightbulb eye,taco crumb, tongue, pencil shine, fire cracker, eyeball reflection again, cat whisker, bell",260.039,87,,27,37,70,,,10,99,20,2,99,43,,,,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:43:32,2021-04-08 00:43:04,1999,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,130.365,8,"circle, rocket, star, belly button, eyeball, ears, tongue",85,91,27,37,21,,,,99,,2,20,43,,5,50,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 23:41:23,2021-04-08 00:49:01,2002,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,130.115,3,"globe,line,star",83,27,27,23,12,87,34,54,99,20,2,99,13,50,5,27,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 20:38:57,2021-04-08 01:31:41,1999,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The figurative language employed by these scientists implies a fundamentally riveting reading,intentionally made the birds aware of his presence.,65.007,4,do,85,91,27,37,70,23,,10,99,20,2,99,43,50,5,52,,IM_0iT2386VNKuJ99Y,C,,
2021-04-08 00:41:57,2021-04-08 01:41:28,2000,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,present seemingly contradictory stances in order to show how they can be reconciled empirically.,The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,65.012,4,"front stick missing circle in bottom left, ",87,59,27,37,59,10,3,17,99,20,2,99,59,10,3,47,,IM_6h8OjDCdJa8N7H8,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 01:22:18,2021-04-08 02:32:30,1998,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,conspicuous,"They modified their behavior in response to changes in their environment. ",offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,65.015,2,"ornament, globe",85,91,27,37,50,40,10,10,10,11,10,99,99,30,5,20,,IM_6mUdTl4QvbjaemW,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 02:58:57,2021-04-01 03:12:10,1968,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 07:46:33,2021-04-08 03:19:32,1997,Undergraduate Student,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Neither Easy nor Difficult
2021-04-01 03:27:57,2021-04-01 03:34:50,2001,Other,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 05:37:06,2021-04-01 05:38:46,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 05:36:53,2021-04-01 05:50:51,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 05:58:50,2021-04-01 05:59:52,1989,Graduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 05:39:01,2021-04-01 06:16:00,1996,Staff,Some college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 06:26:02,2021-04-01 07:24:46,1984,Undergraduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They ignored the actions they saw performed around them.,offer historical background in order to question the uniqueness of two researchers’ findings.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",consciously manipulated the birds’ surroundings.,130.123,3,"wand, book, rocket",85,91,27,37,70,29,87,10,99,20,2,99,43,50,5,35,,IM_0P8tQUyblY1MVhQ,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 07:00:36,2021-04-01 07:32:29,26,Other,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,65.121,2,eyes,85,91,27,37,70,30,87,9,99,20,11,80,60,20,5,30,,IM_0iT2386VNKuJ99Y,C,,
2021-04-07 22:32:51,2021-04-08 08:20:21,2020,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plentiful,They modified their behavior in response to changes in their environment.,introduce a scientific principle in order to show how an experiment’s outcomes validated that principle.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,130.018,8,"circle, firework, stick, bellybutton,",87,92,27,37,70,89,49,10,21,20,2,99,19,50,5,45,,IM_3EtZRQZn7YRvniS,C,,
2021-04-07 18:41:21,2021-04-08 08:40:25,1999,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too much time given,Very Easy
2021-04-07 19:10:41,2021-04-08 10:38:34,2001,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,"offer interpretive context in order to frame the discussion of an experiment and its results. ",The crow is thought to be an animal with intelligence equal to or greater than the human,intentionally made the birds aware of his presence.,130.017,6,"heart, crumbs, dinosaur, dynamite, ",73,,29,79,,91,,,99,2,20,99,,,,,,IM_0iT2386VNKuJ99Y,C,,
2021-04-08 09:56:47,2021-04-08 11:02:34,2000,Undergraduate Student,No college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They manufactured useful tools for finding and accessing food.,offer interpretive context in order to frame the discussion of an experiment and its results.,The figurative language employed by these scientists implies a fundamentally riveting reading,consciously manipulated the birds’ surroundings.,130.025,2,"tongue,rocket",87,92,20,83,78,25,20,10,43,2,2,7,43,5,5,62,,IM_afMcuvNF6jPFgWO,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 10:04:50,2021-04-08 11:16:30,1996,Graduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,edible,They modified their behavior in response to changes in their environment.,offer interpretive context in order to frame the discussion of an experiment and its results.,The crow is thought to be an animal with intelligence equal to or greater than the human,consciously manipulated the birds’ surroundings.,109.078,3,"c, stick, E",81,27,95,35,100,50,2,10,99,2,10,99,37,50,5,35,,IM_6h8OjDCdJa8N7H8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 11:11:29,2021-04-08 11:45:22,1999,Undergraduate Student,Some college,edible,"They modified their behavior in response to changes in their environment. ",offer historical background in order to question the uniqueness of two researchers’ findings.,"The author's scintillating use of the word ""conspicuous"" in passage 2 suggests the Ravens' recalcitrant nature",presented the birds with a problem to solve.,4,"claw bubble, heart bubbles, star bubbles, lizard tongue, taco filling, joystick bubble, ",65.014,85,91,27,37,,,,,99,20,2,,,50,5,,,IM_7NHi0wWD3VcBw7s,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 18:30:01,2021-04-08 11:46:32,1994,Graduate Student,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Fairly Difficult
2021-04-01 11:19:10,2021-04-01 11:56:26,1992,Other,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 12:13:25,2021-04-08 13:29:48,1992,Graduate Student,"Advanced degree (Master's, Doctorate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Just the right amount of time given,Very Easy
